2024-10-11 02:03:34 startup archives install
2024-10-11 02:08:25 startup packages configure
2024-10-11 02:08:28 startup archives unpack
2024-10-11 02:08:28 upgrade ncurses-bin:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2024-10-11 02:08:28 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 status half-installed ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 startup packages configure
2024-10-11 02:08:28 configure ncurses-bin:amd64 6.2-0ubuntu2 <none>
2024-10-11 02:08:28 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 status installed ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:08:28 startup packages configure
2024-10-11 02:08:32 startup archives unpack
2024-10-11 02:08:32 upgrade passwd:amd64 1:4.8.1-1ubuntu5 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status half-installed passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 startup packages configure
2024-10-11 02:08:32 configure passwd:amd64 1:4.8.1-1ubuntu5 <none>
2024-10-11 02:08:32 status unpacked passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status half-configured passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 status installed passwd:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:08:32 startup packages configure
2024-10-11 02:08:35 startup archives unpack
2024-10-11 02:08:35 upgrade perl-base:amd64 5.30.0-9build1 5.30.0-9build1
2024-10-11 02:08:35 status half-configured perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:35 status unpacked perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:35 status half-installed perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:36 status unpacked perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:36 startup packages configure
2024-10-11 02:08:36 configure perl-base:amd64 5.30.0-9build1 <none>
2024-10-11 02:08:36 status unpacked perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:36 status half-configured perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:36 status installed perl-base:amd64 5.30.0-9build1
2024-10-11 02:08:36 startup packages configure
2024-10-11 02:08:39 startup archives unpack
2024-10-11 02:08:39 upgrade procps:amd64 2:3.3.16-1ubuntu2 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status half-configured procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status unpacked procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status half-installed procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status unpacked procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 startup packages configure
2024-10-11 02:08:39 configure procps:amd64 2:3.3.16-1ubuntu2 <none>
2024-10-11 02:08:39 status unpacked procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status half-configured procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:39 status installed procps:amd64 2:3.3.16-1ubuntu2
2024-10-11 02:08:42 startup archives unpack
2024-10-11 02:08:42 upgrade sed:amd64 4.7-1 4.7-1
2024-10-11 02:08:42 status half-configured sed:amd64 4.7-1
2024-10-11 02:08:42 status unpacked sed:amd64 4.7-1
2024-10-11 02:08:42 status half-installed sed:amd64 4.7-1
2024-10-11 02:08:42 status unpacked sed:amd64 4.7-1
2024-10-11 02:08:43 startup packages configure
2024-10-11 02:08:43 configure sed:amd64 4.7-1 <none>
2024-10-11 02:08:43 status unpacked sed:amd64 4.7-1
2024-10-11 02:08:43 status half-configured sed:amd64 4.7-1
2024-10-11 02:08:43 status installed sed:amd64 4.7-1
2024-10-11 02:08:43 startup packages configure
2024-10-11 02:08:46 startup archives unpack
2024-10-11 02:08:46 upgrade sensible-utils:all 0.0.12+nmu1 0.0.12+nmu1
2024-10-11 02:08:46 status half-configured sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 status unpacked sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 status half-installed sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 status unpacked sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 startup packages configure
2024-10-11 02:08:46 configure sensible-utils:all 0.0.12+nmu1 <none>
2024-10-11 02:08:46 status unpacked sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 status half-configured sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:46 status installed sensible-utils:all 0.0.12+nmu1
2024-10-11 02:08:49 startup archives unpack
2024-10-11 02:08:49 upgrade sysvinit-utils:amd64 2.96-2.1ubuntu1 2.96-2.1ubuntu1
2024-10-11 02:08:49 status half-configured sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 status unpacked sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 status half-installed sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 status unpacked sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 startup packages configure
2024-10-11 02:08:49 configure sysvinit-utils:amd64 2.96-2.1ubuntu1 <none>
2024-10-11 02:08:49 status unpacked sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 status half-configured sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 status installed sysvinit-utils:amd64 2.96-2.1ubuntu1
2024-10-11 02:08:49 startup packages configure
2024-10-11 02:08:52 startup archives unpack
2024-10-11 02:08:52 upgrade tar:amd64 1.30+dfsg-7 1.30+dfsg-7
2024-10-11 02:08:52 status half-configured tar:amd64 1.30+dfsg-7
2024-10-11 02:08:52 status unpacked tar:amd64 1.30+dfsg-7
2024-10-11 02:08:52 status half-installed tar:amd64 1.30+dfsg-7
2024-10-11 02:08:52 status unpacked tar:amd64 1.30+dfsg-7
2024-10-11 02:08:53 startup packages configure
2024-10-11 02:08:53 configure tar:amd64 1.30+dfsg-7 <none>
2024-10-11 02:08:53 status unpacked tar:amd64 1.30+dfsg-7
2024-10-11 02:08:53 status half-configured tar:amd64 1.30+dfsg-7
2024-10-11 02:08:53 status installed tar:amd64 1.30+dfsg-7
2024-10-11 02:08:53 startup packages configure
2024-10-11 02:08:56 startup archives unpack
2024-10-11 02:08:56 upgrade ubuntu-keyring:all 2020.02.11.2 2020.02.11.2
2024-10-11 02:08:56 status half-configured ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 status unpacked ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 status half-installed ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 status unpacked ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 startup packages configure
2024-10-11 02:08:56 configure ubuntu-keyring:all 2020.02.11.2 <none>
2024-10-11 02:08:56 status unpacked ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 status half-configured ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 status installed ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:08:56 startup packages configure
2024-10-11 02:08:59 startup archives unpack
2024-10-11 02:08:59 upgrade util-linux:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2024-10-11 02:08:59 status half-configured util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:08:59 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:08:59 status half-installed util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:08:59 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:00 startup packages configure
2024-10-11 02:09:00 configure util-linux:amd64 2.34-0.1ubuntu9 <none>
2024-10-11 02:09:00 status unpacked util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:00 status half-configured util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:00 status installed util-linux:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:00 startup packages configure
2024-10-11 02:09:03 startup archives unpack
2024-10-11 02:09:03 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:03 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 startup packages configure
2024-10-11 02:09:03 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1 <none>
2024-10-11 02:09:03 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:03 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1
2024-10-11 02:09:04 startup packages configure
2024-10-11 02:09:04 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:09:04 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:04 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:10 startup archives unpack
2024-10-11 02:09:10 upgrade ubuntu-keyring:all 2020.02.11.2 2020.02.11.4
2024-10-11 02:09:10 status half-configured ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:09:10 status unpacked ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:09:10 status half-installed ubuntu-keyring:all 2020.02.11.2
2024-10-11 02:09:10 status unpacked ubuntu-keyring:all 2020.02.11.4
2024-10-11 02:09:10 startup packages configure
2024-10-11 02:09:10 configure ubuntu-keyring:all 2020.02.11.4 <none>
2024-10-11 02:09:10 status unpacked ubuntu-keyring:all 2020.02.11.4
2024-10-11 02:09:10 status half-configured ubuntu-keyring:all 2020.02.11.4
2024-10-11 02:09:10 status installed ubuntu-keyring:all 2020.02.11.4
2024-10-11 02:09:10 startup packages configure
2024-10-11 02:09:13 startup archives unpack
2024-10-11 02:09:13 upgrade gcc-10-base:amd64 10-20200411-0ubuntu1 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status half-installed gcc-10-base:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked gcc-10-base:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup packages configure
2024-10-11 02:09:13 configure gcc-10-base:amd64 10.5.0-1ubuntu1~20.04 <none>
2024-10-11 02:09:13 status unpacked gcc-10-base:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status half-configured gcc-10-base:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status installed gcc-10-base:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup archives unpack
2024-10-11 02:09:13 upgrade libgcc-s1:amd64 10-20200411-0ubuntu1 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:09:13 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status half-installed libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked libgcc-s1:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup packages configure
2024-10-11 02:09:13 configure libgcc-s1:amd64 10.5.0-1ubuntu1~20.04 <none>
2024-10-11 02:09:13 status unpacked libgcc-s1:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status half-configured libgcc-s1:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status installed libgcc-s1:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup archives unpack
2024-10-11 02:09:13 upgrade libstdc++6:amd64 10-20200411-0ubuntu1 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status half-configured libstdc++6:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked libstdc++6:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status half-installed libstdc++6:amd64 10-20200411-0ubuntu1
2024-10-11 02:09:13 status unpacked libstdc++6:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup packages configure
2024-10-11 02:09:13 configure libstdc++6:amd64 10.5.0-1ubuntu1~20.04 <none>
2024-10-11 02:09:13 status unpacked libstdc++6:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status half-configured libstdc++6:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 status installed libstdc++6:amd64 10.5.0-1ubuntu1~20.04
2024-10-11 02:09:13 startup archives unpack
2024-10-11 02:09:13 upgrade libc6:amd64 2.31-0ubuntu9 2.31-0ubuntu9.16
2024-10-11 02:09:13 status half-configured libc6:amd64 2.31-0ubuntu9
2024-10-11 02:09:13 status unpacked libc6:amd64 2.31-0ubuntu9
2024-10-11 02:09:13 status half-installed libc6:amd64 2.31-0ubuntu9
2024-10-11 02:09:13 status unpacked libc6:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:13 startup packages configure
2024-10-11 02:09:13 configure libc6:amd64 2.31-0ubuntu9.16 <none>
2024-10-11 02:09:13 status unpacked libc6:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:13 status half-configured libc6:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:13 status installed libc6:amd64 2.31-0ubuntu9.16
2024-10-11 02:09:13 startup archives unpack
2024-10-11 02:09:13 upgrade base-files:amd64 11ubuntu5 11ubuntu5.8
2024-10-11 02:09:13 status half-configured base-files:amd64 11ubuntu5
2024-10-11 02:09:13 status unpacked base-files:amd64 11ubuntu5
2024-10-11 02:09:13 status half-installed base-files:amd64 11ubuntu5
2024-10-11 02:09:13 status unpacked base-files:amd64 11ubuntu5.8
2024-10-11 02:09:13 startup packages configure
2024-10-11 02:09:13 configure base-files:amd64 11ubuntu5.8 <none>
2024-10-11 02:09:13 status unpacked base-files:amd64 11ubuntu5.8
2024-10-11 02:09:14 status half-configured base-files:amd64 11ubuntu5.8
2024-10-11 02:09:14 status installed base-files:amd64 11ubuntu5.8
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade bash:amd64 5.0-6ubuntu1 5.0-6ubuntu1.2
2024-10-11 02:09:14 status half-configured bash:amd64 5.0-6ubuntu1
2024-10-11 02:09:14 status unpacked bash:amd64 5.0-6ubuntu1
2024-10-11 02:09:14 status half-installed bash:amd64 5.0-6ubuntu1
2024-10-11 02:09:14 status unpacked bash:amd64 5.0-6ubuntu1.2
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure bash:amd64 5.0-6ubuntu1.2 <none>
2024-10-11 02:09:14 status unpacked bash:amd64 5.0-6ubuntu1.2
2024-10-11 02:09:14 status half-configured bash:amd64 5.0-6ubuntu1.2
2024-10-11 02:09:14 status installed bash:amd64 5.0-6ubuntu1.2
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade bsdutils:amd64 1:2.34-0.1ubuntu9 1:2.34-0.1ubuntu9.6
2024-10-11 02:09:14 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2024-10-11 02:09:14 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2024-10-11 02:09:14 status half-installed bsdutils:amd64 1:2.34-0.1ubuntu9
2024-10-11 02:09:14 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9.6
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure bsdutils:amd64 1:2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:14 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9.6
2024-10-11 02:09:14 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9.6
2024-10-11 02:09:14 status installed bsdutils:amd64 1:2.34-0.1ubuntu9.6
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade tar:amd64 1.30+dfsg-7 1.30+dfsg-7ubuntu0.20.04.4
2024-10-11 02:09:14 status half-configured tar:amd64 1.30+dfsg-7
2024-10-11 02:09:14 status unpacked tar:amd64 1.30+dfsg-7
2024-10-11 02:09:14 status half-installed tar:amd64 1.30+dfsg-7
2024-10-11 02:09:14 status unpacked tar:amd64 1.30+dfsg-7ubuntu0.20.04.4
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure tar:amd64 1.30+dfsg-7ubuntu0.20.04.4 <none>
2024-10-11 02:09:14 status unpacked tar:amd64 1.30+dfsg-7ubuntu0.20.04.4
2024-10-11 02:09:14 status half-configured tar:amd64 1.30+dfsg-7ubuntu0.20.04.4
2024-10-11 02:09:14 status installed tar:amd64 1.30+dfsg-7ubuntu0.20.04.4
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade dpkg:amd64 1.19.7ubuntu3 1.19.7ubuntu3.2
2024-10-11 02:09:14 status half-configured dpkg:amd64 1.19.7ubuntu3
2024-10-11 02:09:14 status unpacked dpkg:amd64 1.19.7ubuntu3
2024-10-11 02:09:14 status half-installed dpkg:amd64 1.19.7ubuntu3
2024-10-11 02:09:14 status unpacked dpkg:amd64 1.19.7ubuntu3.2
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure dpkg:amd64 1.19.7ubuntu3.2 <none>
2024-10-11 02:09:14 status unpacked dpkg:amd64 1.19.7ubuntu3.2
2024-10-11 02:09:14 status half-configured dpkg:amd64 1.19.7ubuntu3.2
2024-10-11 02:09:14 status installed dpkg:amd64 1.19.7ubuntu3.2
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade gzip:amd64 1.10-0ubuntu4 1.10-0ubuntu4.1
2024-10-11 02:09:14 status half-configured gzip:amd64 1.10-0ubuntu4
2024-10-11 02:09:14 status unpacked gzip:amd64 1.10-0ubuntu4
2024-10-11 02:09:14 status half-installed gzip:amd64 1.10-0ubuntu4
2024-10-11 02:09:14 status unpacked gzip:amd64 1.10-0ubuntu4.1
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure gzip:amd64 1.10-0ubuntu4.1 <none>
2024-10-11 02:09:14 status unpacked gzip:amd64 1.10-0ubuntu4.1
2024-10-11 02:09:14 status half-configured gzip:amd64 1.10-0ubuntu4.1
2024-10-11 02:09:14 status installed gzip:amd64 1.10-0ubuntu4.1
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade login:amd64 1:4.8.1-1ubuntu5 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:14 status half-configured login:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:14 status unpacked login:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:14 status half-installed login:amd64 1:4.8.1-1ubuntu5
2024-10-11 02:09:14 status unpacked login:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure login:amd64 1:4.8.1-1ubuntu5.20.04.5 <none>
2024-10-11 02:09:14 status unpacked login:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:14 status half-configured login:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:14 status installed login:amd64 1:4.8.1-1ubuntu5.20.04.5
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade ncurses-bin:amd64 6.2-0ubuntu2 6.2-0ubuntu2.1
2024-10-11 02:09:14 status half-configured ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:09:14 status unpacked ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:09:14 status half-installed ncurses-bin:amd64 6.2-0ubuntu2
2024-10-11 02:09:14 status unpacked ncurses-bin:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:14 startup packages configure
2024-10-11 02:09:14 configure ncurses-bin:amd64 6.2-0ubuntu2.1 <none>
2024-10-11 02:09:14 status unpacked ncurses-bin:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:14 status half-configured ncurses-bin:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:14 status installed ncurses-bin:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:14 startup archives unpack
2024-10-11 02:09:14 upgrade perl-base:amd64 5.30.0-9build1 5.30.0-9ubuntu0.5
2024-10-11 02:09:14 status half-configured perl-base:amd64 5.30.0-9build1
2024-10-11 02:09:14 status unpacked perl-base:amd64 5.30.0-9build1
2024-10-11 02:09:14 status half-installed perl-base:amd64 5.30.0-9build1
2024-10-11 02:09:15 status unpacked perl-base:amd64 5.30.0-9ubuntu0.5
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure perl-base:amd64 5.30.0-9ubuntu0.5 <none>
2024-10-11 02:09:15 status unpacked perl-base:amd64 5.30.0-9ubuntu0.5
2024-10-11 02:09:15 status half-configured perl-base:amd64 5.30.0-9ubuntu0.5
2024-10-11 02:09:15 status installed perl-base:amd64 5.30.0-9ubuntu0.5
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libblkid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure libblkid1:amd64 2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:15 status unpacked libblkid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libblkid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status installed libblkid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade libuuid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libuuid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libuuid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed libuuid1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libuuid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure libuuid1:amd64 2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:15 status unpacked libuuid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libuuid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status installed libuuid1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 upgrade libmount1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libmount1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure libmount1:amd64 2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:15 status unpacked libmount1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libmount1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status installed libmount1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade libncurses6:amd64 6.2-0ubuntu2 6.2-0ubuntu2.1
2024-10-11 02:09:15 status half-configured libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status half-installed libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libncurses6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 upgrade libncursesw6:amd64 6.2-0ubuntu2 6.2-0ubuntu2.1
2024-10-11 02:09:15 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status half-installed libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libncursesw6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 upgrade libtinfo6:amd64 6.2-0ubuntu2 6.2-0ubuntu2.1
2024-10-11 02:09:15 status half-configured libtinfo6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libtinfo6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status half-installed libtinfo6:amd64 6.2-0ubuntu2
2024-10-11 02:09:15 status unpacked libtinfo6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure libtinfo6:amd64 6.2-0ubuntu2.1 <none>
2024-10-11 02:09:15 status unpacked libtinfo6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 status half-configured libtinfo6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 status installed libtinfo6:amd64 6.2-0ubuntu2.1
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade libsmartcols1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status half-installed libsmartcols1:amd64 2.34-0.1ubuntu9
2024-10-11 02:09:15 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup packages configure
2024-10-11 02:09:15 configure libsmartcols1:amd64 2.34-0.1ubuntu9.6 <none>
2024-10-11 02:09:15 status unpacked libsmartcols1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured libsmartcols1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status installed libsmartcols1:amd64 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 startup archives unpack
2024-10-11 02:09:15 upgrade fdisk:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9.6
2024-10-11 02:09:15 status half-configured fdisk:amd64 2.34-0.1ubuntu9
